Sector,Salary Group,Employment Group,Components,Year,Contents Men,Contents Women,Difference,Difference in procents
Municipal government,All forms of pay,"Employees, non-managerial level","Lower quartile, standardized earnings",2016,192.25,187.37,4.8799999999999955,2.54
Municipal government,All forms of pay,"Employees, non-managerial level","Median, standardized hourly earnings",2016,223.74,215.99,7.75,3.46
Municipal government,All forms of pay,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2016,260.52,241.63,18.889999999999986,7.25
Municipal government,All forms of pay,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2016,36410.77,34876.16,1534.6099999999933,4.21
Municipal government,All forms of pay,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2016,75882.0,263081.0,-187199.0,-246.7
Municipal government,Workers paid by the hour,General managers,STANDARDIZED HOURLY EARNINGS,2016,,,,
Municipal government,Workers paid by the hour,General managers,Fringe benefits in DKK per standard hour,2016,,,,
Municipal government,Workers paid by the hour,General managers,Pension including ATP in DKK per standard hour,2016,,,,
Municipal government,Workers paid by the hour,General managers,Basic earnings in DKK per standard hour,2016,,,,
Municipal government,Workers paid by the hour,General managers,"Lower quartile, standardized earnings",2016,,,,
Municipal government,Workers paid by the hour,General managers,"Median, standardized hourly earnings",2016,,,,
Municipal government,Workers paid by the hour,General managers,"Upper quartile, standardized hourly earnings",2016,,,,
Municipal government,Workers paid by the hour,General managers,STANDARDIZED MONTHLY EARNINGS,2016,,,,
Municipal government,Workers paid by the hour,General managers,Number of fulltime employees in the earnings statistics,2016,3.0,4.0,-1.0,-33.33
Municipal government,Workers paid by the hour,Employees,STANDARDIZED HOURLY EARNINGS,2016,187.2,181.2,6.0,3.21
Municipal government,Workers paid by the hour,Employees,Fringe benefits in DKK per standard hour,2016,0.0,0.0,0.0,
Municipal government,Workers paid by the hour,Employees,Pension including ATP in DKK per standard hour,2016,8.49,9.59,-1.0999999999999996,-12.96
Municipal government,Workers paid by the hour,Employees,Basic earnings in DKK per standard hour,2016,161.06,150.49,10.569999999999993,6.56
Municipal government,Workers paid by the hour,Employees,"Lower quartile, standardized earnings",2016,155.21,150.86,4.349999999999994,2.8
Municipal government,Workers paid by the hour,Employees,"Median, standardized hourly earnings",2016,183.04,175.47,7.569999999999993,4.14
Municipal government,Workers paid by the hour,Employees,"Upper quartile, standardized hourly earnings",2016,216.7,206.44,10.259999999999991,4.73
Municipal government,Workers paid by the hour,Employees,STANDARDIZED MONTHLY EARNINGS,2016,30013.21,29052.57,960.6399999999994,3.2
Municipal government,Workers paid by the hour,Employees,Number of fulltime employees in the earnings statistics,2016,2522.0,6266.0,-3744.0,-148.45
Municipal government,Workers paid by the hour,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2016,187.11,181.18,5.930000000000007,3.17
Municipal government,Workers paid by the hour,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2016,0.0,0.0,0.0,
Municipal government,Workers paid by the hour,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2016,8.47,9.58,-1.1099999999999994,-13.11
Municipal government,Workers paid by the hour,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2016,160.98,150.48,10.5,6.52
Municipal government,Workers paid by the hour,"Employees, non-managerial level","Lower quartile, standardized earnings",2016,155.19,150.84,4.349999999999994,2.8
Municipal government,Workers paid by the hour,"Employees, non-managerial level","Median, standardized hourly earnings",2016,183.0,175.46,7.539999999999992,4.12
Municipal government,Workers paid by the hour,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2016,216.49,206.42,10.070000000000022,4.65
Municipal government,Workers paid by the hour,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2016,29998.6,29049.2,949.3999999999978,3.16
Municipal government,Workers paid by the hour,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2016,2519.0,6262.0,-3743.0,-148.59
Municipal government,Fixed salary-earners,General managers,STANDARDIZED HOURLY EARNINGS,2016,348.03,309.28,38.75,11.13
Municipal government,Fixed salary-earners,General managers,Fringe benefits in DKK per standard hour,2016,0.59,0.41,0.18,30.51
Municipal government,Fixed salary-earners,General managers,Pension including ATP in DKK per standard hour,2016,51.47,45.52,5.949999999999996,11.56
Municipal government,Fixed salary-earners,General managers,Basic earnings in DKK per standard hour,2016,290.25,259.67,30.579999999999984,10.54
Municipal government,Fixed salary-earners,General managers,"Lower quartile, standardized earnings",2016,279.02,260.04,18.97999999999996,6.8
Municipal government,Fixed salary-earners,General managers,"Median, standardized hourly earnings",2016,327.37,293.19,34.18000000000001,10.44
Municipal government,Fixed salary-earners,General managers,"Upper quartile, standardized hourly earnings",2016,387.37,337.97,49.39999999999998,12.75
Municipal government,Fixed salary-earners,General managers,STANDARDIZED MONTHLY EARNINGS,2016,55799.65,49586.15,6213.5,11.14
Municipal government,Fixed salary-earners,General managers,Number of fulltime employees in the earnings statistics,2016,7828.0,14693.0,-6865.0,-87.7
Municipal government,Fixed salary-earners,Employees,STANDARDIZED HOURLY EARNINGS,2016,240.6,223.77,16.829999999999984,7.0
Municipal government,Fixed salary-earners,Employees,Fringe benefits in DKK per standard hour,2016,0.15,0.06,0.09,60.0
Municipal government,Fixed salary-earners,Employees,Pension including ATP in DKK per standard hour,2016,32.67,29.55,3.120000000000001,9.55
Municipal government,Fixed salary-earners,Employees,Basic earnings in DKK per standard hour,2016,202.17,187.41,14.759999999999991,7.3
Municipal government,Fixed salary-earners,Employees,"Lower quartile, standardized earnings",2016,197.51,190.53,6.97999999999999,3.53
Municipal government,Fixed salary-earners,Employees,"Median, standardized hourly earnings",2016,230.59,219.47,11.120000000000005,4.82
Municipal government,Fixed salary-earners,Employees,"Upper quartile, standardized hourly earnings",2016,271.03,248.27,22.759999999999962,8.4
Municipal government,Fixed salary-earners,Employees,STANDARDIZED MONTHLY EARNINGS,2016,38575.94,35877.55,2698.3899999999994,7.0
Municipal government,Fixed salary-earners,Employees,Number of fulltime employees in the earnings statistics,2016,81191.0,271512.0,-190321.0,-234.41
Municipal government,Fixed salary-earners,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2016,228.72,218.61,10.109999999999985,4.42
Municipal government,Fixed salary-earners,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2016,0.1,0.03,0.07,70.0
Municipal government,Fixed salary-earners,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2016,30.59,28.59,2.0,6.54
Municipal government,Fixed salary-earners,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2016,192.43,183.04,9.390000000000015,4.88
Municipal government,Fixed salary-earners,"Employees, non-managerial level","Lower quartile, standardized earnings",2016,194.09,188.71,5.3799999999999955,2.77
Municipal government,Fixed salary-earners,"Employees, non-managerial level","Median, standardized hourly earnings",2016,225.34,216.87,8.469999999999999,3.76
Municipal government,Fixed salary-earners,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2016,262.0,242.41,19.590000000000003,7.48
Municipal government,Fixed salary-earners,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2016,36671.11,35048.96,1622.1500000000015,4.42
Municipal government,Fixed salary-earners,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2016,73363.0,256819.0,-183456.0,-250.07
Corporations and organizations,All forms of pay,General managers,STANDARDIZED HOURLY EARNINGS,2016,433.78,359.71,74.07,17.08
Corporations and organizations,All forms of pay,General managers,Fringe benefits in DKK per standard hour,2016,13.9,6.49,7.41,53.31
Corporations and organizations,All forms of pay,General managers,Pension including ATP in DKK per standard hour,2016,52.61,46.47,6.140000000000001,11.67
Corporations and organizations,All forms of pay,General managers,Basic earnings in DKK per standard hour,2016,349.13,294.07,55.06,15.77
Corporations and organizations,All forms of pay,General managers,"Lower quartile, standardized earnings",2016,277.25,240.17,37.08000000000001,13.37
Corporations and organizations,All forms of pay,General managers,"Median, standardized hourly earnings",2016,371.76,318.51,53.25,14.32
Corporations and organizations,All forms of pay,General managers,"Upper quartile, standardized hourly earnings",2016,509.44,430.51,78.93,15.49
Corporations and organizations,All forms of pay,General managers,STANDARDIZED MONTHLY EARNINGS,2016,69548.13,57673.07,11875.060000000005,17.07
Corporations and organizations,All forms of pay,General managers,Number of fulltime employees in the earnings statistics,2016,80541.0,28098.0,52443.0,65.11
Corporations and organizations,All forms of pay,Employees,STANDARDIZED HOURLY EARNINGS,2016,274.7,239.46,35.23999999999998,12.83
Corporations and organizations,All forms of pay,Employees,Fringe benefits in DKK per standard hour,2016,3.54,1.58,1.96,55.37
Corporations and organizations,All forms of pay,Employees,Pension including ATP in DKK per standard hour,2016,32.47,29.06,3.41,10.5
Corporations and organizations,All forms of pay,Employees,Basic earnings in DKK per standard hour,2016,227.73,202.17,25.560000000000002,11.22
Corporations and organizations,All forms of pay,Employees,"Lower quartile, standardized earnings",2016,190.95,170.64,20.310000000000002,10.64
Corporations and organizations,All forms of pay,Employees,"Median, standardized hourly earnings",2016,235.37,217.21,18.159999999999997,7.72
Corporations and organizations,All forms of pay,Employees,"Upper quartile, standardized hourly earnings",2016,315.95,276.68,39.26999999999998,12.43
Corporations and organizations,All forms of pay,Employees,STANDARDIZED MONTHLY EARNINGS,2016,44043.1,38393.03,5650.07,12.83
Corporations and organizations,All forms of pay,Employees,Number of fulltime employees in the earnings statistics,2016,587032.0,310669.0,276363.0,47.08
Corporations and organizations,All forms of pay,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2016,249.04,227.4,21.639999999999986,8.69
